steps,episode,reward,epsilon,loss
1653575,365,-47.20,0.1798,0.002622
1656075,370,-56.90,0.1786,0.012579
1658575,375,-58.70,0.1773,0.004981
1661075,380,-67.50,0.1761,0.007079
1663575,385,-47.20,0.1749,0.006660
1666075,390,-153.80,0.1736,0.009351
1668575,395,-192.00,0.1724,0.007027
1670600,400,-46.90,0.1714,0.008824
1673100,405,-47.70,0.1701,0.008302
1675600,410,-46.70,0.1689,0.011730
1678100,415,-48.60,0.1677,0.007714
1680600,420,-46.90,0.1664,0.005444
1683100,425,-74.50,0.1652,0.005344
1685600,430,-45.80,0.1639,0.008004
1688100,435,-100.10,0.1627,0.008993
1690600,440,-187.70,0.1615,0.002763
1693100,445,-46.70,0.1602,0.004040
1695600,450,-46.90,0.1590,0.005361
1698100,455,-47.30,0.1577,0.003958
1700600,460,-51.60,0.1565,0.006945
1703100,465,-47.20,0.1553,0.008248
1705600,470,-81.40,0.1540,0.006213
1708100,475,-47.40,0.1528,0.002701
1710600,480,-227.10,0.1515,0.002688
1713100,485,-59.50,0.1503,0.007898
1715600,490,-238.30,0.1491,0.005609
1718100,495,-52.50,0.1478,0.009243
1720338,500,-307.80,0.1467,0.004997
1722838,505,-117.60,0.1455,0.004807
1725085,510,-19.60,0.1444,0.005573
1727585,515,-92.30,0.1431,0.005716
1730085,520,-45.80,0.1419,0.003068
1732585,525,-202.30,0.1406,0.012895
1735085,530,-60.00,0.1394,0.003929
1737585,535,-46.90,0.1382,0.012668
1739839,540,-105.40,0.1370,0.009019
1742339,545,-58.60,0.1358,0.005154
1744839,550,-48.20,0.1346,0.002329
1747339,555,-47.00,0.1333,0.003802
1749839,560,-48.40,0.1321,0.001418
1752339,565,-101.70,0.1308,0.011665
1754839,570,-47.30,0.1296,0.004940
1757339,575,-69.10,0.1284,0.006171
1759839,580,-335.20,0.1271,0.005366
1762339,585,-130.60,0.1259,0.004090
1764839,590,-73.00,0.1246,0.005295
1767339,595,-46.90,0.1234,0.001482
1769839,600,-125.80,0.1222,0.005264
1772262,605,-47.80,0.1210,0.002077
1774762,610,-49.40,0.1197,0.006958
1777262,615,-106.20,0.1185,0.004557
1779762,620,-168.40,0.1172,0.006161
1782262,625,-69.10,0.1160,0.003120
1784348,630,-50.50,0.1150,0.003010
1786848,635,-47.30,0.1137,0.001149
1789348,640,-48.90,0.1125,0.002759
1791848,645,-104.80,0.1112,0.002749
1794348,650,-114.20,0.1100,0.001511
1796848,655,-106.40,0.1088,0.002606
1799348,660,-48.00,0.1075,0.003918
1801635,665,-23.50,0.1064,0.010021
1804135,670,-48.10,0.1051,0.000774
1806635,675,-54.20,0.1039,0.002822
1809135,680,-47.00,0.1027,0.005271
1811635,685,-46.90,0.1014,0.002963
1814135,690,-52.00,0.1002,0.003536
1816514,695,-47.30,0.0990,0.003565
1819014,700,-106.80,0.0978,0.002778
1821514,705,-59.50,0.0965,0.002175
1823932,710,-124.50,0.0953,0.000934
1826432,715,-66.10,0.0941,0.005975
1828932,720,-47.30,0.0928,0.002446
1831432,725,-118.00,0.0916,0.003497
1833932,730,-47.20,0.0904,0.004230
1836432,735,-113.00,0.0891,0.001393
1838932,740,-185.80,0.0879,0.001321
1841432,745,-46.50,0.0866,0.001426
1843802,750,-50.20,0.0855,0.000859
1846302,755,-52.90,0.0842,0.001924
1848802,760,-48.90,0.0830,0.002545
1851302,765,-45.70,0.0818,0.004199
1853648,770,-145.80,0.0806,0.002711
1856052,775,-241.30,0.0794,0.003878
1858552,780,-52.20,0.0782,0.003739
1861052,785,-48.30,0.0769,0.000514
1863325,790,-61.70,0.0758,0.001732
1865676,795,-73.10,0.0746,0.004752
1868176,800,-263.00,0.0734,0.001953
1870676,805,-115.60,0.0721,0.000924
1873176,810,-168.20,0.0709,0.003612
1875676,815,-47.50,0.0697,0.006193
1878176,820,-47.40,0.0684,0.002958
1880676,825,-124.70,0.0672,0.001979
1883176,830,-103.90,0.0659,0.003052
1885676,835,-47.00,0.0647,0.002379
1887762,840,-3.50,0.0637,0.003157
1889796,845,-47.40,0.0627,0.000728
1892296,850,-75.70,0.0614,0.005150
1894796,855,-47.40,0.0602,0.001256
1897296,860,-48.00,0.0589,0.000512
1899687,865,-90.00,0.0578,0.001852
1902187,870,-89.90,0.0565,0.002500
1904687,875,-50.00,0.0553,0.000576
1907187,880,-48.40,0.0540,0.001020
1909687,885,-46.70,0.0528,0.002025
1912187,890,-47.90,0.0516,0.002539
1914687,895,-113.60,0.0503,0.000660
1917187,900,-48.70,0.0491,0.001609
1919687,905,-52.20,0.0478,0.002199
1922187,910,-47.40,0.0466,0.003273
1924328,915,-47.60,0.0455,0.000882
1926828,920,-48.90,0.0443,0.000680
1929328,925,-122.30,0.0431,0.001714
1931828,930,-50.40,0.0418,0.001371
1934328,935,-102.50,0.0406,0.001619
1936828,940,-224.90,0.0393,0.003949
1938944,945,-46.80,0.0383,0.001329
1941444,950,-46.70,0.0370,0.001053
1943944,955,-48.40,0.0358,0.001563
1946444,960,-47.50,0.0346,0.001032
1948944,965,-47.50,0.0333,0.001468
1951444,970,-54.00,0.0321,0.001645
1953944,975,-47.10,0.0308,0.000574
1956444,980,-48.50,0.0296,0.000545
1958944,985,-46.30,0.0284,0.000869
1961444,990,-124.60,0.0271,0.002366
1963944,995,-138.20,0.0259,0.000873
